Date,AAL,AAPL,ABBV,ABT,ACN,ADBE,ADI,ADP,ADSK,AMAT,AMD,AMGN,AMT,AMZN,AVGO,AXP,BA,BAC,BDX,BIIB,BKNG,BLK,BMY,BRK-B,BSX,C,CAT,CCL,CHTR,CI,CMCSA,CMG,COP,COST,CRM,CSCO,CSX,CVS,CVX,DAL,DE,DG,DHR,DIS,DXCM,EA,EBAY,EL,ELV,ENPH,ETSY,EXPE,F,FCX,FDX,FI,FIS,GE,GILD,GM,GOOG,GOOGL,GS,HD,HON,HUM,IBM,ILMN,INTC,INTU,ISRG,JNJ,JPM,KO,LIN,LLY,LMT,LOW,LRCX,LULU,LUV,MA,MAR,MCD,MDLZ,MDT,META,MMM,MO,MPC,MRK,MRNA,MS,MSFT,MU,NCLH,NEE,NEM,NFLX,NKE,NOC,NOW,NVDA,NXPI,ORCL,OXY,PANW,PARA,PEP,PFE,PG,PM,PYPL,QCOM,RCL,REGN,RTX,SBUX,SCHW,SHW,SLB,SPGI,T,TGT,TJX,TMO,TMUS,TSLA,TXN,UAL,UBER,UNH,UNP,UPS,V,VRTX,VZ,WFC,WMT,XOM
2020-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-01,-0.020093355621191744,-0.0018933975950252702,0.009730529943798416,0.0022940988089805714,-0.0006056775665772562,0.010284394570637012,-0.01868288710888688,0.0014764374004858638,0.00845115982614697,-0.012819605741796636,-0.0005703732182507082,0.07849550260800431,0.02615017274222442,0.042535775905419904,-0.009167009599884146,-0.0076262538229467935,-0.016391080585277606,-0.0208472300359559,0.009401175147786489,-0.010444936032584451,0.04088379240969786,0.00042266706891869177,0.01065746554287994,-0.0029171914862882176,0.0048301889738398,-0.014786013626037153,-0.003484328670873893,-0.003660740188532685,0.02300593699966136,0.01507379225510519,0.018302462697025845,0.015089501500081148,-0.030935141750187967,0.005066239492581559,0.024050499796069325,-0.01251366021965028,-0.021742841884782038,-0.0063307800251299895,-0.018208154216728722,-0.01255617847009205,-0.0019107598833674189,0.002045060892545969,0.0018641674737303049,0.013362083678422287,-0.012884830969758454,0.023722631811028627,0.009676635488947483,0.0034393061917485923,0.02144305244525402,0.03084176279352313,0.04581371120579192,0.026885986956904695,-0.01658406499741716,-0.006938481464733304,0.11086550892916947,0.008974129583598334,0.02044747520548551,-0.013264819933249239,-0.011503499397640837,-0.013529885660017005,0.01713441654907566,0.016748374562747692,-0.00025318715129873937,-0.009465356946089187,-0.003325064479033024,0.009752230435394083,-0.01863744290231395,-0.004872166426177493,-0.017195260582726135,0.021344503236643497,0.00997067169367405,-0.0017794239581307991,-0.008541831422472335,0.003128373469350798,0.012462668901282115,-0.0053741305227754665,-0.012408131274523448,0.003767067420926473,-0.01866058016999439,-0.010924539055358728,-0.01088397009857367,0.018329732606616744,0.01032794085941724,0.001029460796770465,-0.0009785013701932854,0.006738542573992312,0.045119797562124475,-0.003596408737848833,-0.0002547351055346425,-0.04654540736582291,0.010164181294322283,-0.04165942537119793,-0.01438869706497048,0.005830217195422982,-0.035965118112620154,-0.0006088419527929823,0.025041012271393548,-0.006173757529748247,0.06508229288571599,-0.006651374384804676,0.0022745541274140635,0.028547320076059535,0.0033902797060099132,-0.018854422216133315,0.003972427212478813,-0.04985627416153582,-0.001350663864453594,0.011935624613954587,0.0007557957993498121,0.031309263017263333,0.0034229794354025955,-0.0009997312633993616,0.018199882743149765,-0.01580246972498589,0.010481705544009401,-0.023492005876008193,-0.0001625266205547149,0.005961425045377666,-0.02157053270439846,-0.0005019746256342827,-0.03711287362981919,0.015180991042384129,-0.010976528930255025,-0.00812104075766662,0.012187982556206567,-0.007118013603566453,0.018832502608056245,0.036213124954005416,-0.017238386665688665,-0.004633655676423931,-0.02113554910702664,0.009381113359630433,-0.013037789941455102,0.028725289121567243,0.0031529070592855035,-0.013978960544929642,-0.00837911770576083,-0.020122719849425152,-0.0007514916277124861,-0.022843831560833472
2020-07-02,-0.024497504357349875,0.0,-0.002626012819095358,0.006417771127301464,0.00525207995829291,0.0071141144974058435,0.007201759258945728,0.009544512947602612,-0.004445682520232808,0.021877039411304366,-0.0045749541085808865,0.012155422857428988,-0.0044562578550362275,0.004021512351305212,0.008723143097452812,0.0029725763383918746,0.0027136517510957248,0.0012889087788394704,0.01438696065279288,0.0013210521613906678,0.0067232654754478816,0.013593723623705145,0.0027090283795736525,0.004708244338157641,0.0028305223832805204,0.003964468609213956,0.013082223363714007,-0.02977890545655626,-0.008118495537477344,-5.259617889130652e-05,-0.011399617723146793,-0.011210564021967073,0.025207367519657797,0.003243382123001126,0.0033296690182602617,-0.0015327616924167842,0.0090442745433017,0.002166195437218299,0.007843703655847634,0.0007217746400525193,0.006671899119232272,-0.007466225825687012,0.01412441610343329,-0.0073716299443713496,0.01768339374751715,-0.010258185805556153,0.026091564715204463,0.011970378913671809,-0.0062722626996301045,-0.004084988500974163,-0.004777139922325979,0.005315041666934306,0.011637724724744114,0.0008699041714272937,-0.007560868088302364,-0.0025412974286727064,-0.0005848450771832603,0.011799635773767303,0.0038054684821977602,0.011155539919667667,0.01836932776501854,0.01918382477070857,-0.0008608381036179225,0.001409351170155837,0.006294713315051048,0.0008681606602412018,0.009738393328154515,0.012270142072519974,0.0054265228928036535,0.008949063991429362,0.008546621266786403,0.0041939716809915595,0.003243180533047507,0.0013379198249587887,0.029770897687276587,0.0034841762837363177,0.004374095577894366,0.0005898955358514257,0.01940244201256025,-0.01255337309798854,0.009127152191878096,0.0041418193718412155,0.013530736956366418,-0.006192539737676306,0.007994684693326093,0.009057560730623138,-0.01753881064488727,0.0103050821395545,0.004068997169901056,0.010871186935461186,0.008413005725863343,-0.05027690728518408,0.0037736142867044187,0.007591939013867233,0.002612304770614582,-0.027788129723112842,0.0005683274421031115,-0.006540248028561457,-0.018181751794561052,0.010519631685331987,0.005921140355474641,-0.006209447363896281,0.008593688740167416,0.0072120159562967245,0.008076924919937944,0.021029581936287123,0.0050881764489023595,-0.014941580772972696,0.003695254763123046,0.022564829375567363,0.007473355890847522,0.006692837940372343,-0.0012406157822484332,0.023012279996355467,-0.026312132010160916,0.02156597659629167,0.0029174428698306443,-0.003382459685971284,0.011142938741723007,0.00932340169998902,0.014565969292025915,-0.0038037203637184547,0.006002149462584594,0.0013442253849866859,0.0110757208714225,0.016867834832281936,-0.0011313475639225246,0.07651403502187115,0.008060290804105641,-0.009039320117557814,0.00818201250845485,0.0017783835632245726,0.013096662208735843,-0.000524296296734228,0.009706075266945113,0.016696523112273987,0.0021927254237459337,0.009914721885229572,-0.004018436418822269,0.008428991196985702
2020-07-06,0.02371654151847702,0.026398664504488245,0.0013141421731655,0.007991271035624692,0.008447431437177855,0.021529705882634254,0.01944041240720562,0.0012610649088626857,0.017378847583919388,0.03953590554554243,0.020049874523339284,-0.007735805510596272,0.0066390827406594966,0.056086861548230615,0.010469265742002243,0.0235725381649754,0.03851640162923964,0.015761642506273876,0.0219584855437418,0.017498363268027894,0.02002588536257921,0.010421038335618249,0.017598804997664086,0.021519289009351183,0.005917984888040628,0.02770359945745149,0.013300015512150765,-0.017148750492026466,0.016475737628149467,-0.006108103548227106,0.02714401276869971,0.06368633360835041,-0.003596484555792312,0.018632103969951963,0.026599972141446493,0.017165043227292287,0.019984928444164662,0.0035486365708532475,0.002940124288040913,0.025642363935626467,0.014586074822063644,-0.010524765853586082,0.018308728429275334,0.019858559871305026,0.03812482140045059,0.00320766748603063,0.0327541742229136,0.0021375148859039683,0.007462752855809995,0.02625881496120197,0.020479149868383395,0.028452212568098822,0.02287685454206234,0.10318426515291668,0.005068338335936673,-0.0014259463529766592,0.0054683410579112746,0.026050591330699646,0.005355716704274371,0.019227779809388945,0.02094391472085899,0.02001689436639431,0.04922439558290659,0.004216309621089209,0.015056527108218809,0.011593807456890204,0.0040850443374971235,0.016718241771579656,0.006910026351696352,0.01414801949779676,0.007140958118627694,0.014157630925235587,0.02493974329430415,0.007768356973724355,0.015204959299817133,0.018261204459248503,0.0016284514665771965,0.0003679880365208277,0.03419376823461562,0.030949676521744074,0.005261568497822555,0.010362067936392272,0.022857465969228663,0.026774131094595255,0.0025214473413850413,0.0005366292744506396,0.02896550453753921,0.006727249903714316,0.005063555284066545,0.00800766771448913,0.010103734019425659,0.009854001329919093,0.021323687584567708,0.02129775971195791,0.021638459752136185,0.009968861160194464,0.002270153161154198,0.003602392751479222,0.0348649358314459,0.015324471955398877,0.007808712529784323,0.005369328502388804,0.023340797078092557,0.033241866226085826,0.01172934277865778,0.02224765233548176,0.023069392120514287,0.01874787428973068,0.003381404206689531,0.0,0.006185413993090805,0.001985014275589947,-0.005829349764469249,0.01136426937642554,0.01024829912932601,0.0076818618074732115,0.02445975196137251,0.022249842608451864,0.02426192036273589,0.015641058251907758,0.04193380790990675,0.023048082754829835,0.013538541466753262,0.0010068107835286,0.01705177387423351,0.04379438888044351,0.0072372932528042,0.12645108117682735,0.029139710903969274,0.030860407676655655,0.05824431230986882,0.015139851138464167,0.01805246342203759,0.008706176399218002,0.010624525686190545,0.0007211121473096327,0.008179601862262409,0.005902102642196816,-0.0026880247422811365,0.00700800599492668
2020-07-07,-0.07206681527126957,-0.0031077268720478557,0.0034277533179309927,-0.005500738228390922,-0.005623634978165093,-0.0071623146734305365,-0.008122286190216599,-0.025057535615861326,-0.022430065672589983,-0.020376426872738662,-0.008840482905115188,-0.01217133466731557,0.0,-0.018794894393649564,-0.0179462175678049,-0.037664766808510386,-0.04924792702638037,-0.027856862985856434,0.0036266193361580434,-0.005388777161467573,-0.027557286568315575,-0.015035229887895518,0.0016598953949351625,-0.008629549500448697,-0.027055637735097005,-0.03226399889384046,-0.01737968502048748,-0.06894711327194614,0.003281848907249696,-0.039210331332466986,-0.00646768514299767,-0.015051664650623131,-0.024068201785210963,0.01510237993138297,-0.006800355771111377,-0.017165043227292287,-0.02493489430572371,-0.01567740797094519,-0.025847846611282144,-0.05158943557982587,-0.009532415255440796,0.0036271290763600916,-0.0052597622019803225,-0.007015728465930238,0.006313016220374834,0.0037912086070459594,0.014668320799406054,-0.015218018810237766,-0.015396709639238892,0.009523872500523112,-0.006750200026666597,-0.026569151404268077,-0.011373009888304253,-0.0015697879789398073,0.014421438318185764,-0.01333903488294741,-0.007517418748336446,-0.03488706663263663,-0.004439186485693192,-0.023595456102380563,-0.007058295384577917,-0.006509276822935561,-0.0393440717819864,-0.008854852836122973,-0.015401382353544157,-0.012078985485836746,-0.021954699844310532,-0.01934836857886868,-0.02087485028400682,-0.005570284484971211,-0.016035134216601854,-0.0009093870010925542,-0.028615788261614483,-0.00044238773344495996,-0.0005341555931215325,-0.0008390286111037426,-0.026039939572544135,-0.005465398898095941,-0.021332714144812748,-0.024506582859558534,-0.03833482197162663,-0.018696435575360937,-0.027080496839468893,-0.014319401984647762,-0.0023273260073608526,-0.016659811639981648,0.0024110098179139783,-0.02096470568670128,0.008549160179334603,-0.04701774850505336,-0.010865499030942694,0.032271572938266324,-0.027620796369238754,-0.011695789584117655,-0.03660019142223847,-0.05479069089925215,-0.0009721850630066697,0.020866233949065283,-0.0013171504496636288,-0.0292380073438423,-0.025711548138305673,-0.011350341005894826,0.0032978008092698907,-0.009484261563608598,-0.005136783753457941,-0.0583238573092042,-0.012111490486383936,-0.031735242505054106,0.0020237132488185594,-0.014006557740980252,0.004838920916959033,0.03260720888000801,0.006224238563897089,-0.008429632555428945,-0.05043083390358882,0.021497054279247862,-0.03716336576792756,-0.015899778192873804,-0.009398464090562442,-0.005792045963202597,-0.030871590322357978,0.0004984954717501822,-0.005591345740342923,-0.009945157891996459,-0.03558002566796192,-0.005298057202312911,-0.009220072365606846,0.013239656197589156,-0.007205676852601428,-0.07855276194947036,0.00918277760749131,-0.020552181626674937,-0.013920679799417357,-0.007919797554419183,-0.01816559306954524,0.026256230126135094,-0.0036272847707041755,-0.04124719249284636,0.06559468787331069,-0.02624809245510784
2020-07-08,0.006694579394565636,0.023023080777853977,-0.000704705892251134,0.0012971459885324776,0.011764412028361093,0.018345918331617028,0.001955336370713212,0.007455105841805754,0.0205457955904782,0.009443880636024637,0.009402100045828643,-0.006181518550710585,-0.0047862276221755096,0.026637631211038126,0.020390075901705274,-0.0011834018764309562,0.006685989503168344,0.0039035378151566213,0.005355858409529901,0.043175831818278,0.00232019240138559,0.01514258040791816,-0.012182085458677161,0.0002759931190210452,-0.0026015379428905305,0.011067333924156486,0.007284756606572351,0.05019454513073107,0.0005490292426353349,-0.010880146239481192,-0.008269498453585378,0.004794258016801223,0.009794221094578948,0.00028479722984275924,0.019664832307778823,0.003937104359592158,0.008429345203016414,-0.012277889644562556,0.0004634058725807577,0.0,-0.0020181578469111727,-0.00689188780780281,0.012989275619536222,0.02631616405019699,0.0214882196577717,0.006139284603952078,0.022036241731094197,-0.002700360579908967,-0.008911314029697692,0.08131788712708587,-0.0027664785637488976,-0.01004446971966999,-0.004914023390905742,0.007044876557514623,0.00012621988668470863,0.002991090069323299,0.002195305855365426,0.01468448882861395,-0.010655996547777491,-0.007589202475908774,0.007258866051688351,0.009139859244754689,0.014392036216284154,0.007331118422905902,0.004267370436674689,-0.014658749751539801,0.0011050721603220737,-0.006064790431608458,0.005131637220773921,0.007924964410641167,0.00972075519400839,0.002935757634615399,0.010559250195767866,-0.003101153370174803,-0.013496482844691293,0.014172131013800993,-0.008642455229714407,0.0053919568419456,0.017863493530282604,0.010184690134992458,-0.0036419024177822834,0.0021344476813771607,0.028860081884012345,0.00016153024216691847,-0.005061225354824561,-0.0006546640241023027,0.01122955557945815,-0.0015513278636030137,-0.0017543137026923006,-0.015688919048066907,-0.010214448455819536,0.007988983071490985,0.02946257362508753,0.021754325244391914,0.012550567792562362,0.04607336332328682,0.02620190395922517,0.015250290439700276,0.019319023823479498,0.018070232114167695,-0.01113039078332445,0.03216761671348767,0.03427797303985658,0.008625947737460393,0.006196329606594109,0.007551782037115373,0.040981589223576975,-0.0013079787118273067,0.0048544631857971865,-0.00826200547166156,0.005466923914651645,-0.008813005039208122,0.023910897947655663,0.014973011321936625,0.051429919549373704,-0.0008429122959974222,0.0,-0.001482979323094824,0.015808478750310773,-0.004460309473317103,-0.006069093322695895,0.037760815922767144,0.004606646861463837,-0.003054025322136056,0.0013771868431269318,0.016639206728976674,0.007626760736744842,-0.017404076436543292,0.005119087646723308,-0.000614642255775788,0.033261511426939894,0.005747693938374709,-0.004368376648718808,0.0001750080235201068,0.0044698265035645335,-0.010555021091668948,0.006158380210286918,0.003672744106956838,-0.019969664293138845,-0.00231548322522368
2020-07-09,-0.06994645492649454,0.0042910650095064895,-0.013588975141760606,0.011704700851244532,0.00191681686318379,0.006880669265909134,0.010767051032102515,-0.016131856432108904,0.01747658027773724,0.01140521709794129,0.06922987867551766,0.0002782927483853115,0.0033941992065704696,0.03241800343159795,0.006021057345063419,-0.02540058438831405,-0.038492430558489055,-0.014388518138309436,0.02299956002043846,-0.005331974897925029,0.005390784325759235,-0.014760078581674385,-0.02464636845322099,-0.013333496959538671,-0.0014482040941805607,-0.02850789807692289,-0.01890867966287857,-0.04950842304462366,0.0035522094655968672,-0.03492078349049432,-0.01138839541334935,0.0010312980126823135,-0.06779271550911314,0.028731127696056902,0.0022942093798024032,0.019241516085918065,-0.018107938243324906,-0.029901086783911346,-0.042705720329941244,-0.05166361812346887,-0.004619895527142148,0.017062477689290922,0.005677397480687851,0.0012849663188285732,0.012311606357518379,0.02303459015023357,0.016172115520958208,-0.004250404810098196,-0.029139791635081735,0.015535005357427245,0.023056545126680206,-0.03185596923174039,-0.04191726372318061,0.005445584732762576,-0.01794507580813587,-0.023761005327272322,-0.007410247754033428,-0.04167277616811704,-0.011974386912354973,-0.06288261875582757,0.009970104244303002,0.009966026138330086,-0.02716387762411543,-0.0048679031204645895,-0.029413628903362188,-0.008011317619019742,-0.017137009715370688,0.007353895201225313,-0.003246847391138008,-0.006280754076714246,-0.011234013931917808,-0.00545928109299787,-0.021888646454200078,-0.026074664971752703,0.0019393404052632235,-0.01597278149857484,-0.029762287206480664,-0.0010317736119951348,0.00585459657810361,0.016641390697408553,-0.04096129900269396,-0.018697735715544894,-0.04244847119425543,-0.008212371017830122,-0.01931112304251803,-0.016287499859031662,0.003769848438345491,-0.02045631611189158,-0.032371890377055124,-0.023704838466960698,-0.015911513808148925,0.05343450952879092,-0.029041640125495594,0.006976641150800766,0.005416810693729346,-0.05066809722791765,-0.005066472576328529,-0.011096963745258481,0.009856217981337068,-0.01889452775020306,-0.051625168315737824,0.002747827274943049,0.028277083218499754,0.012546418494824074,0.015238085149681169,-0.059612548736857285,0.023444274404433862,-0.03643211060051943,-0.011313846332035027,-0.008629650038353809,-0.0033418573456049927,-0.03033112090235779,0.009100876353769216,-0.0029980059625840383,-0.06072450357152004,0.0004527475664728442,-0.04870015324884447,-0.007717672053545677,-0.016103275378630766,-0.011031107272040153,-0.05342189241591866,-0.004525755791263464,-0.007807006558132379,0.0016976524370431179,-0.017450364754653336,0.00268632796612156,-0.004135778213322894,0.020579243780394663,0.009010673634040955,-0.07531464726003056,-0.02325682512901439,-0.02442788222663861,-0.018207827397469067,-0.0001750080235201068,-0.01476973676597293,-0.0017588434650166462,-0.015179196463185107,-0.020992716896120367,0.026251479412894962,-0.04213637099991274
2020-07-10,0.06576757779714404,0.0017477540889672127,-0.011398299132926226,-0.006748495816742306,0.0043224176282752325,0.011563849562507222,0.002493164321509589,0.009832560002883461,-0.016083489557479957,-0.014276962754219191,-0.024395716853684135,-0.010465553812755601,-0.004717197484160884,0.005442909266690776,-0.006428217879271614,0.028946596965920612,0.029343647734013878,0.053442828385675156,-0.00480648766145908,0.0006456209925627121,0.021980520788353886,0.008409153338646114,-0.011770873425808404,0.022671642218629273,0.005203836674789741,0.06270441639572466,0.017971608033176878,0.1028883223028978,0.014474380975426193,0.009386639400573493,0.03057871678071633,0.0022027775610276024,0.034344876011238146,0.002117203495351383,-0.009308914840641336,-0.0008566225913293479,-0.004726770142969627,0.02211018679111998,0.029650491472189344,0.05462116187184529,0.009092427786578483,-0.007936722386359563,-0.009752276100115864,0.021427820185548896,-0.0019542018563702968,0.014593691523789865,0.0008438459431223677,0.009960280680141764,0.0,-0.006473689330357857,-0.028522758868818165,0.023986654255792494,0.04355795605285251,0.0061871323843907255,0.018134170920979464,0.012159517149946453,0.007994946680788928,0.01657904860177739,0.021321169084197678,0.04058270674944531,0.02014657081425053,0.013311098232637875,0.04339738686605532,0.00863315083448768,0.007610263402638928,-0.0035055641427836903,0.022559319804490663,-0.006327021400458932,0.018822038024617793,-0.001169994984026701,0.002434027008991535,-0.0008424719956066085,0.053225381001436034,0.02784805287376546,0.017861592173439966,-0.01873861700374846,0.026959987024544496,0.01333144339124015,0.012490200427581755,-0.002192232191580601,0.05094486340611626,0.00369312932101451,0.025865532651173417,0.0029794313049311683,0.023206570334875387,0.007516480447823604,0.0023285804810013744,0.009201522696689501,0.042354544084330925,0.08200142240787844,0.0005215842710057927,-0.03684666225402644,0.0470745330562683,-0.003037455757971763,0.01430310143846869,0.075985896265919,0.029752429769903443,-0.013642762749434656,0.07759756743141821,0.010257575767155025,0.020936777100636128,-0.00814810334139704,-0.0028351517229343592,-0.006808523551367074,-0.0024366102381598864,0.026069896312937768,0.0015274739841331098,0.036868355421351584,0.013100435650360787,0.010997245919883714,0.01144625852481962,0.03941807275061748,-0.02671398504123168,-0.007967232730709206,0.09411332308071696,-0.031346484706756605,0.025988783135555416,0.009738958459936775,0.0267920799874104,0.0070651921504190085,0.03780522631079686,-0.00258335341055016,0.019776187514540577,0.008109661860729034,0.021374394784741124,-0.013242949241242918,0.008254450050417361,0.10241918272489325,0.0007664924782675442,0.07960911386623026,-0.00030176908035128847,0.0002406568166612999,0.0024067896876225348,0.005402714567162903,0.0017672847857301832,-0.003221098587773419,0.010145281443139531,0.05778216835536831,0.022676594621537483,0.030713179608921504
2020-07-13,-0.026306096449957295,-0.004623903062747736,0.01058114871249849,0.0005372465288111528,-0.02073462250748115,-0.052242084487405194,-0.05999748206178168,-0.011549771014458976,-0.05201762704279744,-0.01740584505009668,-0.041844067149127806,0.004007488647132185,-0.03237026673444543,-0.030459227148096346,-0.025779897074640346,0.0035332257020721514,-0.015759079978340473,0.007052675189862079,0.0001554444085414275,-0.008498487933979781,-0.012162218017833126,-0.002746723132548645,0.0055565153468961626,0.006702534371378022,-0.006944521027459238,-0.008583923138293148,0.019801240388375163,-0.05599427738796248,-0.0077259945120209395,0.010370913529901493,0.0007401451236916934,-0.026390767489061773,-0.0007561217037257428,-0.010198030691992876,-0.05445284019348229,-0.01576899100852147,0.016155461934193482,-0.00047891577008307706,0.0019926163715542344,-0.010016823461928226,0.02935941924015406,-0.009500903622523538,-0.006884057719515724,-0.026491539255892427,-0.08397219344332374,-0.03984304328367472,-0.01650111817878086,0.0002635846379792639,0.010066772609333086,-0.05774226762124757,-0.06228271451972489,-0.023741413693869617,-0.006578982643765663,0.003847541090210793,-0.014992805009327093,-0.01702261039763986,-0.010280815460778747,0.001493634521685383,0.004705831053507303,0.019087023036571615,-0.019914875782101937,-0.017553947635015277,0.016021702142659855,-0.001960998719682472,0.007274503867422233,0.00075981118937829,0.007156110039070462,-0.0030295544007659103,-0.01608698299153799,-0.03275269713191431,-0.007985009122245756,0.019751686312797112,0.014232814223554158,0.0022123453146822847,-0.0005755834682847905,-0.007866190206037516,0.010850141580953654,-0.006423958834123944,-0.008388563558222373,-0.029830861037822842,-0.017613582943353023,-0.01877645706113462,-0.01147677196012431,0.000216221709085751,0.004074291252261997,0.021353646295481532,-0.025080285132720093,0.012677014241944562,-0.001491207187717336,-0.02489284661933766,0.008047506963476003,0.13668084920760126,0.008398513030181132,-0.03137582563492458,-0.024761789734665474,-0.05001037286112453,-0.013027505285758245,-0.03854857064345163,-0.04325629134538467,-0.01573699146338825,0.0011977784134380443,-0.05103075802562529,-0.041600438611638424,-0.0005125459270827193,-0.0066432322280092215,-0.03346822008692607,-0.032246351635154546,0.033450666250403494,0.0033411098157261065,0.03998210609582964,0.0012906387755151627,0.007374118807982555,-0.03938664401763159,-0.012837464562266199,-0.04403039721428614,-0.008053442799592858,-0.004874184586375563,-0.02232282929774243,-0.010688804608779634,-0.013381446120286355,-0.023316389227786782,-0.016392284870449636,-0.012356421855153954,-0.0010944268217913944,-0.013801725704920553,-0.009560134674011955,-0.023917617831815896,-0.03129417979716198,-0.013186912172478138,-0.028249525980459822,-0.043793618461485995,0.028701663223191787,0.01656978506853246,-0.01144949125333028,-0.01850314884850235,-0.03325182334110277,-0.0007346378512718132,-0.002358450148938207,-0.008916485225775705,0.00023431254495820397
2020-07-14,-0.005172461541607998,0.016412871351310088,0.022399252260826508,0.022288301255183995,0.01572813860571909,-0.01983517797800438,0.006461066600494725,0.0,0.011748218361395502,0.01660655982898529,0.0208668092683868,0.01212421159765853,0.011692420995064623,-0.00646414674740825,0.012037138574021,0.013588371419304579,0.024241297316855537,-0.0020692964371393785,0.023003578154295212,0.017031911695361224,0.00559857516349993,0.015746894187356197,0.0024212068044202617,0.029854569357195437,0.022395498042787843,-0.040063979970099695,0.04719515458855561,-0.015831450277340675,0.01703343320770312,0.02670234531598137,0.015663629116030364,0.012865470462808837,0.04076149346106339,0.015608979426392722,0.006456707417526353,0.007159294251985138,0.010146388037893583,0.017100034360824523,0.03396004592655277,-0.02682941683997786,0.03437752322876264,0.017384876781960656,0.016528553567928483,0.020777329513518517,0.015002025336945835,0.023518195014578858,0.01329033458184492,0.0318477063016287,0.022609282615322357,0.06582785218713427,-0.007968952361014026,0.010850449312739485,0.04831857202535761,0.03620306705400944,0.01442541236609074,0.03314529866027627,0.006914361816490633,0.026510928410627965,0.006629107711929372,0.03089353423835961,0.006095122683244192,0.005690507845431014,0.024263001144207763,0.03220555280675086,0.031622354804980546,0.0376966255863751,0.011676647453630729,0.01910491731594277,0.00680494460872394,-0.04209822441264777,0.02429591948174359,0.018490755461259667,0.005718356362217847,0.013608758969118284,0.031858123212267664,0.011044471275935663,0.00733725185466394,0.025380174071660377,0.026114063963454726,0.010334789432492109,0.018516294651964582,0.029775125248123757,-0.004352414783006964,0.0308831944194905,0.022967471945010143,0.020062832597714575,0.003049663315426443,0.02387282546765057,0.020918993180761625,0.02489284661933766,0.011568222170409648,0.044415448185205264,0.00556004812233013,0.006162356767070776,0.005041877602467437,-0.01745925080172972,0.024327019922044002,0.03676919418717528,-0.001180515977662111,0.003105393297895276,0.010886111058696635,0.027875724177606642,0.03179509094019606,0.028719063587027804,0.007545704926315899,0.031671491330810486,0.017558364344679944,0.022519735531854934,0.004511411939030374,0.0005677173810951786,0.008348825997775755,0.010960306145510579,0.004595619330023837,0.011431077645986498,-0.028459272607535002,0.04033602916582346,0.018695189609775564,0.001100469074036603,0.0034792361267252936,0.01833656882337298,0.05648683540584898,0.01590884097310319,0.006697942029295856,0.011306351815814075,-0.010176542153923052,0.022261021733307906,0.008289325125097058,0.013099686323903903,0.023552143435728645,-0.0006299356984271753,-0.025220778555925083,0.028971405408501738,0.01595066241076548,0.013706485083529785,0.022545878733740032,0.03114389560045172,0.018018786927197716,-0.0467262773392223,0.01904255231332419,0.032517685022523946
